Date,price,log_returns
2021-12-22,26.53118896484375,-0.005808839557441324
2021-12-23,27.804101943969727,0.04686257874484586
2021-12-27,27.385860443115234,-0.015156723776891154
2021-12-28,27.385860443115234,0.0
2021-12-29,27.267662048339844,-0.004325378261719471
2021-12-30,28.29508399963379,0.03698661958490616
2021-12-31,27.440410614013672,-0.030671312486249498
2022-01-03,29.313419342041016,0.0660286423825402
2022-01-04,30.049890518188477,0.02481360845724699
2022-01-05,29.749845504760742,-0.01003507879219625
2022-01-06,29.749845504760742,0.0
2022-01-07,32.17747116088867,0.07844261542928806
2022-01-10,31.741046905517578,-0.013655855945122818
2022-01-11,31.7865047454834,0.0014311222939649736
2022-01-12,31.795602798461914,0.0002861828080901735
2022-01-13,32.904850006103516,0.03429206005836938
2022-01-14,33.477664947509766,0.017258434985506253
2022-01-18,32.01381301879883,-0.04471103199078595
2022-01-19,31.886518478393555,-0.003984164269810369
2022-01-20,30.668167114257812,-0.038958087407513615
2022-01-21,28.413280487060547,-0.07636855617333271
2022-01-24,29.595273971557617,0.04075802680992623
2022-01-25,29.877138137817383,0.00947889169794533
2022-01-26,28.795156478881836,-0.03688638197557071
2022-01-27,28.558757781982422,-0.008243553685001846
2022-01-28,29.977148056030273,0.0484717184348523
2022-01-31,30.413578033447266,0.014453794601023164
2022-02-01,30.640886306762695,0.007446116382255805
2022-02-02,29.795303344726562,-0.02798449570636432
2022-02-03,30.095352172851562,0.010019971761274529
2022-02-04,30.377212524414062,0.009321992348051594
2022-02-07,30.91365623474121,0.017505296299314334
2022-02-08,31.395538330078125,0.015467755802254388
2022-02-09,32.53207015991211,0.03556058552578308
2022-02-10,32.62299346923828,0.0027909839476166023
2022-02-11,32.73209762573242,0.003338814345478889
2022-02-14,31.850156784057617,-0.027313870655927434
2022-02-15,32.72301483154297,0.0270363432357835
2022-02-16,26.894878387451172,-0.196142773856305
2022-02-17,26.685752868652344,-0.0078060513960852935
2022-02-18,25.80380630493164,-0.033607810321011566
2022-02-22,25.321918487548828,-0.01885164818878729
2022-02-23,25.821992874145508,0.01955620173586542
2022-02-24,26.412986755371094,0.022629245958078904
2022-02-25,26.876686096191406,0.017403411192815403
2022-02-28,27.831378936767578,0.03490489993983852
2022-03-01,29.33159828186035,0.052501251696037365
2022-03-02,32.041099548339844,0.08835406502078094
2022-03-03,32.22293472290039,0.005659017890399062
2022-03-04,30.97730255126953,-0.03942369694177951
2022-03-07,30.47722816467285,-0.016274973344101107
2022-03-08,30.68634605407715,0.006838014517965387
2022-03-09,30.677257537841797,-0.0002962184672936983
2022-03-10,30.213550567626953,-0.015231065214710439
2022-03-11,29.658920288085938,-0.018527584956803823
2022-03-14,32.764041900634766,0.09956869743142324
2022-03-15,32.2510986328125,-0.015779521719278978
2022-03-16,33.203712463378906,0.029109582061766767
2022-03-17,33.77158737182617,0.0169581478199777
2022-03-18,33.97311019897461,0.005949496530593827
2022-03-21,33.34109878540039,-0.018778501457406543
2022-03-22,34.2845458984375,0.02790386199357495
2022-03-23,34.45857620239258,0.005063217102325555
2022-03-24,34.70588684082031,0.00715140930921542
2022-03-25,35.24630355834961,0.015451338011475354
2022-03-28,34.44025802612305,-0.023134488587615503
2022-03-29,34.97151184082031,0.01530761107005904
2022-03-30,34.89823913574219,-0.002097409276985197
2022-03-31,34.63261413574219,-0.007640530202508948
2022-04-01,34.257057189941406,-0.010903250345397953
2022-04-04,34.5501708984375,0.008519903786295763
2022-04-05,33.74412155151367,-0.0236062707139878
2022-04-06,32.83731460571289,-0.027240716710964227
2022-04-07,32.34269332885742,-0.01517737684528128
2022-04-08,32.91975402832031,0.017684771639833754
2022-04-11,32.89227294921875,-0.0008351385593450932
2022-04-12,33.02967071533203,0.0041685046718066875
2022-04-13,33.19454574584961,0.004979307569959989
2022-04-14,33.350257873535156,0.004679927008966041
2022-04-18,32.947235107421875,-0.012158159006509557
2022-04-19,33.23118591308594,0.008581424090043956
2022-04-20,30.373374938964844,-0.0899223694773932
2022-04-21,29.594806671142578,-0.02596750464019121
2022-04-22,28.431533813476562,-0.04010002090315477
2022-04-25,28.57808494567871,0.005141288723041826
2022-04-26,26.901866912841797,-0.060444477293492546
2022-04-27,26.498844146728516,-0.015094571227628927
2022-04-28,26.608760833740234,0.004139401277865712
2022-04-29,26.672882080078125,0.00240688063603946
2022-05-02,27.726234436035156,0.03873165968843312
2022-05-03,27.3690128326416,-0.012967601632276787
2022-05-04,27.643798828125,0.009989974061606465
2022-05-05,27.222455978393555,-0.015359208834970833
2022-05-06,25.564563751220703,-0.06283505604470627
2022-05-09,25.134057998657227,-0.01698334532036639
2022-05-10,25.115737915039062,-0.0007291605506745547
2022-05-11,24.44708824157715,-0.026983539712266216
2022-05-12,24.84095001220703,0.015982383086856487
2022-05-13,25.967588424682617,0.044355659727991596
2022-05-16,25.665315628051758,-0.011708667387830858
2022-05-17,29.603965759277344,0.14276783677764124
2022-05-18,28.898672103881836,-0.024112684609500643
2022-05-19,29.51236915588379,0.02101382278646129
2022-05-20,29.897071838378906,0.012951074887572267
2022-05-23,30.30925178527832,0.013692461582636681
2022-05-24,29.12766456604004,-0.039764610409678824
2022-05-25,29.63144302368164,0.017147666892912954
2022-05-26,29.677242279052734,0.0015444370159618077
2022-05-27,31.060344696044922,0.04555141655065878
2022-05-31,31.445056915283203,0.012309882581819
2022-06-01,29.63144302368164,-0.05940573614843965
2022-06-02,28.78875732421875,-0.028851121599505116
2022-06-03,28.211702346801758,-0.02024807153864433
2022-06-06,27.86363410949707,-0.012414467023006056
2022-06-07,27.991870880126953,0.0045917406338554035
2022-06-08,28.1567440032959,0.005872757409026885
2022-06-09,26.700359344482422,-0.05310987581132635
2022-06-10,25.729434967041016,-0.0370413579418676
2022-06-13,23.641035079956055,-0.08465168928113567
2022-06-14,23.493106842041016,-0.006276924436411176
2022-06-15,23.71500587463379,0.009400954796503517
2022-06-16,22.420616149902344,-0.05612710762675674
2022-06-17,22.70722770690918,0.012702375573065715
2022-06-21,22.74420738220215,0.001627217419214278
2022-06-22,22.596282958984375,-0.006525070503068696
2022-06-23,22.67024803161621,0.0032679835118952605
2022-06-24,23.81670379638672,0.04933376926517534
2022-06-27,24.020109176635742,0.008504187193198605
2022-06-28,23.63178825378418,-0.016298596279343915
2022-06-29,23.187999725341797,-0.0189578739683101
2022-06-30,22.818180084228516,-0.01607730128921904
2022-07-01,23.308195114135742,0.021247430025401887
2022-07-05,23.289709091186523,-0.000793427268211578
2022-07-06,23.16951560974121,-0.005174160798849869
2022-07-07,23.94614601135254,0.03296996050008528
2022-07-08,23.63178825378418,-0.013214627200896549
2022-07-11,22.346651077270508,-0.05591629571165616
2022-07-12,23.19725227355957,0.0373573652843108
2022-07-13,23.132530212402344,-0.0027939739747364937
2022-07-14,22.300426483154297,-0.03663405811055056
2022-07-15,23.114038467407227,0.035834355710632565
2022-07-18,22.67024803161621,-0.019386753377030056
2022-07-19,23.160263061523438,0.021384605660653738
2022-07-20,24.0478458404541,0.03760741141406783
2022-07-21,24.05708885192871,0.00038428538142542824
2022-07-22,23.36366844177246,-0.029247522788012598
2022-07-25,23.428388595581055,0.002766289801226224
2022-07-26,22.318912506103516,-0.04851406140999564
2022-07-27,22.679489135742188,0.016026540245480884
2022-07-28,22.51307487487793,-0.007364707742714247
2022-07-29,21.865882873535156,-0.029168683542628263
2022-08-01,22.328163146972656,0.02092124059914187
2022-08-02,22.624019622802734,0.013163354017750442
2022-08-03,23.151018142700195,0.02302660275304924
2022-08-04,23.400650024414062,0.010725040987576063
2022-08-05,22.429859161376953,-0.04237073131565636
2022-08-08,23.308195114135742,0.03841195088553797
2022-08-09,22.827425003051758,-0.02084235624307482
2022-08-10,23.19725227355957,0.016071171047856738
2022-08-11,23.85368537902832,0.027904893452956023
2022-08-12,24.214269638061523,0.015003385223543294
2022-08-15,24.55635643005371,0.01402862459814206
2022-08-16,25.148075103759766,0.02381061853859058
2022-08-17,24.31596565246582,-0.03364819965006175
2022-08-18,24.010862350463867,-0.012626831444390921
2022-08-19,23.94614601135254,-0.0026989330905370515
2022-08-22,22.70722770690918,-0.05312411780796768
2022-08-23,22.651756286621094,-0.002445885822757918
2022-08-24,23.12328338623047,0.02060265952524577
2022-08-25,23.983125686645508,0.03651043797361903
2022-08-26,23.021581649780273,-0.04091837810053432
2022-08-29,22.50382423400879,-0.022746847845711713
2022-08-30,22.244949340820312,-0.011570273797155927
2022-08-31,21.6254940032959,-0.028242090286519896
2022-09-01,21.690216064453125,0.0029883896268830387
2022-09-02,21.37586784362793,-0.014598671396838427
2022-09-06,21.17245864868164,-0.009561398125748006
2022-09-07,21.22793197631836,0.0026166437841897957
2022-09-08,20.99679183959961,-0.01094820401846256
2022-09-09,21.875123977661133,0.04098044326774891
2022-09-12,22.429859161376953,0.025042969705448018
2022-09-13,20.83036994934082,-0.07398105395809751
2022-09-14,20.484601974487305,-0.016738534810935044
2022-09-15,21.540599822998047,0.05026603756210993
2022-09-16,21.24155616760254,-0.013980058691784548
2022-09-19,21.587331771850586,0.016147191007849216
2022-09-20,21.129417419433594,-0.02144039059711061
2022-09-21,19.99864959716797,-0.05500150886251812
2022-09-22,19.503353118896484,-0.02507834553043127
2022-09-23,18.849193572998047,-0.03411627389680895
2022-09-26,18.372591018676758,-0.02561019622554603
2022-09-27,18.12961769104004,-0.013312998026599094
2022-09-28,18.53145980834961,0.021922880547585743
2022-09-29,17.709087371826172,-0.045391899333833426
2022-09-30,17.793193817138672,0.0047380956852190875
2022-10-03,18.33521842956543,0.03000770035684833
2022-10-04,18.75575065612793,0.02267669234400012
2022-10-05,18.28848648071289,-0.025228699265734192
2022-10-06,17.87729835510254,-0.0227400481666057
2022-10-07,17.428730010986328,-0.025411664993330123
2022-10-10,17.344621658325195,-0.00483752716642981
2022-10-11,17.04557991027832,-0.017391540139759593
2022-10-12,17.325937271118164,0.01631371563431285
2022-10-13,17.89598846435547,0.03237193663847227
2022-10-14,17.54087257385254,-0.020042846233420196
2022-10-17,18.026824951171875,0.027327190242670656
2022-10-18,18.307178497314453,0.015432326939948122
2022-10-19,17.83057403564453,-0.02637862425416655
2022-10-20,17.858610153198242,0.0015711271612422293
2022-10-21,17.96140480041504,0.005739524650641665
2022-10-24,17.83991813659668,-0.006786739715534795
2022-10-25,18.38193702697754,0.029929960746309145
2022-10-26,18.073545455932617,-0.01691920702594904
2022-10-27,17.195104598999023,-0.04982456513467881
2022-10-28,17.774503707885742,0.033140327534236284
2022-10-31,17.12034034729004,-0.03749780389075416
2022-11-01,17.914682388305664,0.045353371171526165
2022-11-02,15.690530776977539,-0.13256322661554817
